run_name,model,problem,algorithm,reward,penalty,temperature,prompt,noise,final_r2,best_r2,final_loss,valid_rate
run-20260223_202657-ojtwjv2m,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260223_202821-0wvktt81,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260223_203042-fucijoyq,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260223_203307-z7hyc883,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260223_203427-m2zg0yoz,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.0,0,0.6852204940567306,0,0
run-20260223_203524-borkbzfo,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.9638434366461228,0,0
run-20260223_203633-d3ncv7bb,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.979217990684275,0,0
run-20260223_203753-g06r4igj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.8955771054015114,0,0
run-20260223_203901-cwyqcc4u,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_204019-cmz9fn1h,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_204124-8d2ia0z0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9585122940266477,0,0
run-20260223_204250-fk42y3sx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.9855856342782864,0,0
run-20260223_204341-unjz7x8i,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.984423722713481,0,0
run-20260223_204433-s5b7e4rk,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9794382204143601,0,0
run-20260223_204524-gjwpwndw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.4239525677319531,0,0
run-20260223_204643-0lbv86wh,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.731100197319654,0,0
run-20260223_204756-sad6jibl,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.05,0,0.9639426987173202,0,0
run-20260223_204922-gxgpum74,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.1,0,0.9675269065831932,0,0
run-20260223_205133-pkenw21x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
run-20260223_205244-41zfd3vj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_205345-eux4f1ev,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_205527-90qszfxj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_205628-icastkl4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.0,0,0.9549239462580235,0,0
run-20260223_205733-5x8x50l3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.01,0,0.9549032165419136,0,0
run-20260223_205838-meb1726e,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.05,0,0.9532583108685307,0,0
run-20260223_205943-6ns2x2nr,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.1,0,0.9477953505650748,0,0
run-20260223_210048-hnvnpxci,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.0,0,0.47349703569925583,0,0
run-20260223_210217-q27s79s7,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.01,0,0.9427640355908969,0,0
run-20260223_210458-e7nqv0dd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.05,0,0.9208889996087934,0,0
run-20260223_210612-gt7vpmtg,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.1,0,0.8463237618491277,0,0
run-20260223_210750-d6ut1zdi,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_210901-6aynljnx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_211034-3bxuf3rp,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.1,0,0.9662192406335643,0,0
run-20260223_211221-d6se3rm3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260223_211347-4cit9tdj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260223_211514-q79mxk4d,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260223_211641-wj0gz6b0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260223_211803-orcsq809,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.0,0,0.40428541901664306,0,0
run-20260223_211904-ni21lfxr,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.01,0,0.74066818091299,0,0
run-20260223_212116-pz3v61n4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.05,0,0.7780209815274928,0,0
run-20260223_212241-00u5hsog,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.1,0,0.8860320924612654,0,0
run-20260223_212349-s7vikm2d,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260223_212530-4lgahlxt,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_212632-i7m29vmj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_212747-26cpsnqj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_212926-kjtdx8h4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260223_213025-dlfj3ald,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260223_213125-bvequpip,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260223_213224-3saaxuw5,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260223_213326-ilgpcb6g,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.9822227042513996,0,0
run-20260223_213428-ura6cjzs,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.8303022003526652,0,0
run-20260223_213552-xunedily,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.42521378265265397,0,0
run-20260223_213642-3xkglqxf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_213751-cekmwk2k,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_213857-ax750mgb,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_214003-dqdor9z9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
run-20260223_214054-eaf791ex,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
run-20260223_214146-oeex90g0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
run-20260223_214238-8k7aarwq,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.78540478333302,0,0
run-20260223_214405-8c6e1je3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.903662801842791,0,0
run-20260223_214530-07pfnwbd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.05,0,0.4830725069377878,0,0
run-20260223_214628-g3vrfetw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.1,0,0.948385308163312,0,0
run-20260223_214746-bgojcv4o,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
run-20260223_214920-2ku5vlyf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_215047-n6kasnvx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_215239-npz2u55v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_215348-4gq22j40,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.0,0,0.9549239462580235,0,0
run-20260223_215455-s1kq4b63,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.01,0,0.9549032165419136,0,0
run-20260223_215600-y0m2dxtr,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.05,0,0.9532583108685307,0,0
run-20260223_215706-9mw45ol2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,standard,0.1,0,0.9477953505650748,0,0
run-20260223_215812-43r2cjae,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.0,0,0.46873589949481376,0,0
run-20260223_215911-3ro4btpi,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.01,0,0.39079660438150066,0,0
run-20260223_220005-gcqn8sbk,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.05,0,0.9208889996087934,0,0
run-20260223_220135-tjky8tf3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,distractor,0.1,0,0.8067441903055416,0,0
run-20260223_220241-w0a5i0et,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.0,0,1.0,0,0
run-20260223_220357-18bh168f,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.01,0,0.9690205716729323,0,0
run-20260223_220504-io68fvmx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.05,0,0.9634635979629163,0,0
run-20260223_220605-3xqoz21i,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,oracle,0.1,0,0.9585122940266477,0,0
run-20260223_220705-l1u766ji,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260223_220803-28ua1zc8,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.01,0,0.9822227042513996,0,0
run-20260223_220900-pg1zxyru,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.05,0,0.9794528599831677,0,0
run-20260223_220959-1k76xmdv,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,linear_annealing,standard,0.1,0,0.972524494171433,0,0
run-20260223_221059-qbln7l1h,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.01,0,0.964440086673988,0,0
run-20260223_221220-ueiksvpa,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.05,0,0.6395613268062432,0,0
run-20260223_221428-49zzv3ax,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,distractor,0.1,0,0.9059419581325389,0,0
run-20260223_221554-qgedpp20,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260223_221730-ydxslp8l,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_221935-q4bw0cqj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_222119-89g67m8s,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_222230-huqreo34,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.0,0,0.9825167603266747,0,0
run-20260223_222352-jpcyopkm,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260223_222518-o6ea3n2y,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260223_222641-jdqefy5x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260223_222805-fqy7mrbd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.7648648611041576,0,0
run-20260223_222943-pbmtmydz,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.45641707235592066,0,0
run-20260223_223045-ay9kkc1p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.8094480137426558,0,0
run-20260223_223148-u4l5wkcu,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_223348-jlk02ev4,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_223537-9ho85ijf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_223758-9d70uawv,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.01,0,0.9855856342782864,0,0
run-20260223_223849-ov1gu4v0,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.05,0,0.984423722713481,0,0
run-20260223_223940-8icb2aru,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.7,standard,0.1,0,0.9794382204143601,0,0
run-20260223_224031-r0c65czw,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.0,0,0.9636423705157486,0,0
run-20260223_224238-e527j95t,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_ppo,,,fixed_0.9,distractor,0.01,0,0.7032872216524217,0,0
